cust_id,customer_gender,age_group,customer_country
5614_cust,Other,35-44,Norway
5615,Male,18-24,Sweden
5616,Male,45-54,Sweden
5617,Female,18-24,Sweden
5618,Other,25-34,Finland
5619_cust,Other,18-24,Sweden
5620_cust,Other,55-65,Sweden
5621,Other,18-24,Sweden
5622,Other,35-44,Sweden
5623,Male,55-65,Sweden
5624,Female,18-24,Denmark
5625,Other,45-54,Norway
5626,Male,35-44,Norway
5627_cust,Other,18-24,Finland
5628_cust,Female,55-65,Finland
5629,Male,18-24,Norway
5630_cust,Female,18-24,Norway
5631,Other,55-65,Norway
5632,Female,35-44,Sweden
5633,Male,55-65,Denmark
5634,Other,18-24,Sweden
5635_cust,Other,45-54,Sweden
5636,Other,25-34,Sweden
5637,Other,18-24,Denmark
5638,Other,35-44,Finland
5639,Other,18-24,Denmark
5640,f,25-34,Finland
5641,Female,45-54,Denmark
5642_cust,Other,25-34,Sweden
5643,Other,25-34,Denmark
5644,Male,55-65,Norway
5645,Male,18-24,Norway
5646,Other,35-44,Denmark
5647_cust,Other,45-54,Sweden
5648,Male,18-24,Sweden
5649,Male,18-24,Norway
5650_cust,Other,25-34,Norway
5651,Other,35-44,Sweden
5652,Other,55-65,Denmark
5653,Female,35-44,Denmark
5654,Female,55-65,Norway
5655,Other,18-24,Sweden
5656,Female,55-65,Sweden
5657,Other,25-34,Sweden
5658,Female,55-65,Denmark
5659,Other,25-34,Norway
5660_cust,Female,25-34,Norway
5661_cust,Other,35-44,Sweden
5662,Female,35-44,Finland
5663,Other,45-54,Denmark
5664,Female,55-65,Denmark
5665_cust,Other,25-34,Norway
5666_cust,Male,35-44,Sweden
5667,Female,18-24,Finland
5668,Female,18-24,Denmark
5669_cust,Male,25-34,Sweden
5670,Female,45-54,Denmark
5671,Other,45-54,Sweden
5672_cust,Male,45-54,Finland
5673,Male,55-65,Denmark
5674,Female,25-34,Sweden
5675_cust,Female,18-24,Denmark
5676_cust,Other,55-65,Sweden
5677,Other,35-44,Finland
5678,Male,35-44,Sweden
5679,Female,25-34,Finland
5680,Other,55-65,Finland
5681,Other,25-34,Norway
5682,Female,35-44,Sweden
5683,Other,18-24,Sweden
5684_cust,Other,55-65,Denmark
5685,Male,18-24,Norway
5686,Other,18-24,Finland
5687,Other,45-54,Denmark
5688_cust,Other,35-44,Norway
5689,Male,18-24,Sweden
5690_cust,Other,25-34,Denmark
5691,Male,18-24,Denmark
5692,Other,25-34,Denmark
5693,Female,55-65,Finland
5694,Male,55-65,Sweden
5695,Female,45-54,Finland
5696_cust,Other,35-44,Finland
5697,Male,55-65,Denmark
5698,Other,55-65,Sweden
5699_cust,Female,18-24,Sweden
5700_cust,Female,25-34,Sweden
5701,Other,25-34,Norway
5702,Other,18-24,Finland
5703,Other,45-54,Sweden
5704,Female,25-34,Sweden
5705,Male,25-34,Denmark
5706_cust,Other,18-24,Sweden
5707,Other,25-34,Sweden
5708,Male,45-54,Finland
5709,Other,45-54,Denmark
5710_cust,Other,55-65,Denmark
5711,Male,25-34,Sweden
5712,Female,18-24,Denmark
5713,Other,25-34,Denmark
5714,Other,35-44,Norway
5715,Other,55-65,Sweden
5716_cust,Other,45-54,Sweden
5717_cust,Other,35-44,Finland
5718,Other,25-34,Sweden
5719_cust,Other,25-34,Finland
5720,Female,45-54,Finland
5721,Other,35-44,Norway
5722,Male,25-34,Denmark
5723,Female,55-65,Finland
5724,Male,18-24,Sweden
5725,m,45-54,Sweden
5726_cust,Male,35-44,Finland
5727_cust,Female,45-54,Sweden
5728,Male,25-34,Sweden
5729,Other,25-34,Sweden
5730,Other,35-44,Sweden
5731_cust,Other,25-34,Norway
5732_cust,Male,25-34,Denmark
5733,Female,18-24,Sweden
5734,Female,35-44,Sweden
5735,Other,35-44,Finland
5736_cust,Female,45-54,Norway
5737_cust,Female,25-34,Sweden
5738_cust,Other,18-24,Sweden
5739,Other,25-34,Sweden
5740,Female,25-34,Sweden
5741,Other,25-34,Norway
5742_cust,Male,55-65,Denmark
5743,Female,35-44,Finland
5744_cust,Female,18-24,Sweden
5745,Male,25-34,Norway
5746,Male,18-24,Sweden
5747,Male,35-44,Sweden
5748,Other,45-54,Norway
5749,Male,35-44,Norway
5750,Other,18-24,Finland
5751,Male,55-65,Sverige
5752_cust,Other,25-34,Norway
5753,Male,35-44,Finland
5754_cust,Female,45-54,Norway
5755,Male,45-54,Sverige
5756,Male,45-54,Finland
5757,Other,35-44,Finland
5758,Male,18-24,Denmark
5759,Male,18-24,Sweden
5760_cust,Female,25-34,Sweden
5761,Male,45-54,Finland
5762,Other,45-54,Denmark
5763_cust,Other,35-44,Norway
5764_cust,Female,25-34,Finland
5765,Other,35-44,Sweden
5766_cust,Female,45-54,Sweden
5767_cust,Female,25-34,Sweden
5768,Other,45-54,Finland
5769,Female,25-34,Norway
5770,Female,18-24,Sweden
5771_cust,Other,18-24,Finland
5772,Other,55-65,Norway
5773_cust,Female,25-34,Sweden
5774,Male,45-54,Finland
5775,m,18-24,Sweden
5776,Other,45-54,Finland
5777_cust,Female,55-65,Sweden
5778,Other,25-34,Sweden
5779,Female,25-34,Denmark
5780_cust,Other,18-24,Sweden
5781,Male,25-34,Sweden
5782,Other,18-24,Denmark
5783,Male,25-34,Denmark
5784,Female,25-34,Denmark
5785,Male,25-34,Norway
5786,Other,55-65,Sweden
5787,Male,45-54,Norway
5788,Other,25-34,Norway
5789,Male,18-24,Finland
5790,Male,25-34,Sweden
5791_cust,Male,18-24,Norway
5792_cust,Male,18-24,Finland
5793,Other,45-54,Sweden
5794_cust,Other,18-24,Sweden
5795,Other,45-54,Denmark
5796,Female,25-34,Norway
5797,Male,35-44,Sweden
5798,Other,35-44,Finland
5799_cust,Other,45-54,Finland
5800,Female,55-65,Sweden
5801,Female,25-34,Sweden
5802_cust,Other,35-44,Finland
5803_cust,Female,25-34,Sweden
5804,Female,25-34,Norway
5805,Other,45-54,Sweden
5806_cust,Male,25-34,Sweden
5807,Other,55-65,Sweden
5808,Other,18-24,Norway
5809,Male,55-65,Sweden
5810,Other,35-44,Finland
5811_cust,Other,18-24,Finland
5812,f,55-65,Finland
5813_cust,Female,25-34,Denmark
5814,Male,25-34,Denmark
5815,Male,25-34,Norway
5816,Other,25-34,Finland
5817_cust,Male,18-24,Finland
5818,Female,55-65,Sweden
5819,Male,18-24,Sweden
5820_cust,Male,35-44,Sweden
5821_cust,Male,45-54,Norway
5822,Female,55-65,Norway
5823,Male,35-44,Norway
5824,Other,35-44,Sweden
5825_cust,Male,45-54,Sweden
5826,Male,18-24,Sweden
5827,Female,18-24,Sweden
5828,Female,55-65,Sweden
5829,Other,18-24,Sweden
5830,Other,45-54,Norway
5831_cust,Male,18-24,Finland
5832,Female,25-34,Finland
5833_cust,Male,45-54,Norway
5834,Other,55-65,Finland
5835,Other,35-44,Norway
5836,Female,45-54,Norway
5837_cust,Other,35-44,Norway
5838,Other,35-44,Sweden
5839_cust,Female,18-24,Sweden
5840,Male,45-54,Denmark
5841,Other,25-34,Norway
5842,Female,18-24,Sweden
5843,Female,45-54,Finland
5844,Other,35-44,Denmark
5845_cust,Other,35-44,Finland
5846_cust,Female,55-65,Sweden
5847,Female,18-24,Finland
5848,Male,18-24,Sweden
5849_cust,Female,55-65,Denmark
5850,Female,35-44,Finland
5851_cust,Other,45-54,Sweden
5852,Other,55-65,Norway
5853_cust,Other,18-24,Denmark
5854_cust,Male,45-54,Finland
5855_cust,Other,55-65,Denmark
5856,Male,45-54,Norway
5857,Female,18-24,Denmark
5858,Female,18-24,Sweden
5859,Other,35-44,Sweden
5860,Other,45-54,Finland
5861_cust,Male,18-24,Finland
5862,Other,55-65,Sweden
5863,Other,35-44,Denmark
5864_cust,Female,25-34,Denmark
5865_cust,Female,25-34,Norway
5866,Other,18-24,Sweden
5867_cust,Other,45-54,Finland
5868,Other,35-44,Norway
5869_cust,Other,55-65,Sweden
5870_cust,Other,25-34,Norway
5871,Other,25-34,Sweden
5872,Other,35-44,Denmark
5873,f,55-65,Sweden
5874_cust,Other,35-44,Sweden
5875_cust,Other,35-44,Sweden
5876_cust,Other,25-34,Norway
5877,Other,45-54,Sweden
5878,Other,55-65,Finland
5879,Other,45-54,Sweden
5880_cust,Other,45-54,Finland
5881_cust,Other,55-65,Sweden
5882,Female,18-24,Sweden
5883_cust,Male,35-44,Sweden
5884,Other,55-65,Sweden
5885,Other,55-65,Sweden
5886,Female,55-65,Sverige
5887,Other,35-44,Norway
5888,Male,18-24,Sweden
5889,Other,45-54,Denmark
5890_cust,Female,18-24,Finland
5891_cust,Female,45-54,Denmark
5892,Male,55-65,Norway
5893,Male,18-24,Sweden
5894,Female,18-24,Sweden
5895,Female,55-65,Norway
5896,Male,25-34,Sweden
5897,Male,25-34,Denmark
5898,Female,45-54,Sweden
5899,Other,45-54,Finland
5900,Other,35-44,Norway
5901,Male,18-24,Sweden
5902,Other,45-54,Finland
5903,Other,18-24,Finland
5904,Female,35-44,Finland
5905,Male,55-65,Finland
5906,Female,18-24,Sweden
5907_cust,Other,45-54,Denmark
5908,Female,35-44,Denmark
5909_cust,Female,25-34,Sweden
5910_cust,f,18-24,Denmark
5911,Other,35-44,Sweden
5912_cust,Other,18-24,Denmark
5913,Female,55-65,Sweden
5914_cust,Other,45-54,Norway
5915,Female,45-54,Finland
5916,Female,55-65,Norway
5917,Other,18-24,Norway
5918_cust,Male,18-24,Norway
5919_cust,Male,45-54,Finland
5920_cust,Other,25-34,Sweden
5921,Other,45-54,Denmark
5922,Male,35-44,Sweden
5923,Female,35-44,Denmark
5924,Other,18-24,Denmark
5925,Other,35-44,Norway
5926,Female,25-34,Norway
5927_cust,Other,25-34,Denmark
5928,Other,55-65,Denmark
5929_cust,Female,25-34,Sweden
5930,Male,35-44,Sweden
5931,Female,18-24,Finland
5932,Other,18-24,Denmark
5933,Male,25-34,Finland
5934,Other,35-44,Norway
5935,Male,55-65,Sweden
5936,Male,45-54,Denmark
5937_cust,Other,35-44,Sweden
5938_cust,Other,45-54,Denmark
5939,Other,45-54,Norway
5940_cust,Other,45-54,Sweden
5941,Other,45-54,Sweden
5942,Other,45-54,Norway
5943_cust,Male,55-65,Sweden
5944_cust,Other,45-54,Sweden
5945_cust,Male,35-44,Norway
5946_cust,Female,25-34,Sweden
5947,Female,55-65,Sweden
5948,Female,55-65,Sweden
5949,Female,18-24,Finland
5950_cust,Other,18-24,Finland
5951,Other,45-54,Finland
5952,Male,45-54,Sweden
5953,Other,25-34,Norway
5954,Female,18-24,Norway
5955,Other,35-44,Denmark
5956,Female,25-34,Denmark
5957,Other,25-34,Sweden
5958,Male,55-65,Norway
5959,Male,18-24,Norway
5960,Female,55-65,Sweden
5961_cust,Male,18-24,Sweden
5962,Other,55-65,Finland
5963_cust,Other,18-24,Denmark
5964,Female,45-54,Norge
5965,Male,18-24,Finland
5966_cust,Other,45-54,Sweden
5967,Male,25-34,Sverige
5968,Other,18-24,Denmark
5969_cust,Other,45-54,Sweden
5970,Female,45-54,Sweden
5971,Female,45-54,Norway
5972,Male,18-24,Denmark
5973_cust,Other,35-44,Finland
5974,Male,55-65,Denmark
5975,Female,18-24,Norway
5976,Other,18-24,Sweden
5977_cust,Other,35-44,Sweden
5978,Other,45-54,Sweden
5979,Female,18-24,Sweden
5980_cust,Other,55-65,Finland
5981,Male,18-24,Finland
5982,Male,35-44,Norway
5983,Male,18-24,Sweden
5984,Male,45-54,Sweden
5985,Other,45-54,Sweden
5986,Female,55-65,Sweden
5987_cust,Male,35-44,Denmark
5988,Other,55-65,Denmark
5989,Other,35-44,Sweden
5990_cust,Other,45-54,Finland
5991,Male,35-44,Denmark
5992,Female,18-24,Norway
5993,Other,18-24,Sweden
5994,Other,55-65,Sweden
5995,Male,25-34,Sweden
5996,Female,45-54,Finland
5997,Other,18-24,Finland
5998,Female,55-65,Sweden
5999,Other,18-24,Denmark
6000,Female,35-44,Sweden
6001,Male,35-44,Finland
6002,Other,55-65,Sweden
6003,Female,18-24,Sweden
6004,Other,45-54,Denmark
6005_cust,Other,45-54,Sweden
6006,Other,18-24,Sweden
6007,Female,45-54,Denmark
6008,Other,25-34,Sweden
6009,Other,25-34,Sweden
6010,Other,55-65,Sweden
6011_cust,Female,25-34,Norway
6012,Other,55-65,Norway
6013,Female,18-24,Denmark
6014,Female,18-24,Sverige
6015_cust,Female,45-54,Norway
6016,Male,35-44,Sweden
6017,Other,25-34,Sweden
6018,Male,18-24,Norway
6019,Male,35-44,Norway
6020,Other,35-44,Sweden
6021_cust,Female,25-34,Sweden
6022,Other,18-24,Norway
6023,Other,18-24,Norway
6024,Female,35-44,Finland
6025,Other,55-65,Sweden
6026,Other,18-24,Sweden
6027_cust,Other,35-44,Denmark
6028,Male,18-24,Sweden
6029,Male,35-44,Denmark
6030_cust,Other,18-24,Sweden
6031_cust,Male,35-44,Sweden
6032,Female,35-44,Sweden
6033_cust,Female,18-24,Sweden
6034,Other,45-54,Denmark
6035,Male,35-44,Denmark
6036,Male,18-24,Finland
6037,Female,45-54,Finland
6038,Other,45-54,Sweden
6039,Other,55-65,Sweden
6040_cust,Other,25-34,Finland
6041,Other,18-24,Sweden
6042_cust,Female,35-44,Sverige
6043,Other,55-65,Finland
6044_cust,Male,18-24,Denmark
6045,Female,18-24,Denmark
6046,Other,55-65,Denmark
6047,Male,18-24,Sweden
6048,Male,55-65,Finland
6049,Female,35-44,Denmark
6050,Other,55-65,Sweden
6051_cust,Male,45-54,Sweden
6052,Other,45-54,Norway
6053_cust,Other,35-44,Denmark
6054,Other,25-34,Sweden
6055_cust,Other,35-44,Finland
6056,Female,25-34,Denmark
6057,Other,18-24,Sweden
6058,Female,25-34,Norway
6059,Other,25-34,Denmark
6060,Other,18-24,Sweden
6061,Other,25-34,Finland
6062_cust,Female,18-24,Sweden
6063,Other,18-24,Norway
6064,Male,18-24,Sweden
6065,Female,55-65,Norway
6066_cust,Other,18-24,Sweden
6067_cust,Other,35-44,Sweden
6068_cust,Other,35-44,Sweden
6069_cust,Female,45-54,Sweden
6070,Male,45-54,Norway
6071_cust,Other,35-44,Sweden
6072,Other,55-65,Norway
6073,Male,18-24,Sweden
6074_cust,Male,55-65,Norway
6075,Female,18-24,Finland
6076,Other,45-54,Sweden
6077,Other,25-34,Sweden
6078,Other,45-54,Denmark
6079,Other,25-34,Norway
6080,Male,35-44,Finland
6081,Female,35-44,Sweden
6082_cust,Female,25-34,Sweden
6083,Female,18-24,Sweden
6084_cust,Other,35-44,Finland
6085,Female,55-65,Sweden
6086,Male,25-34,Norway
6087,Female,25-34,Sweden
6088,Other,45-54,Finland
6089,Other,18-24,Sweden
6090,Other,18-24,Finland
6091,Female,18-24,Sweden
6092,Female,18-24,Finland
6093_cust,Other,18-24,Norway
6094_cust,Other,25-34,Finland
6095,Male,18-24,Sweden
6096,Male,18-24,Denmark
6097,Female,55-65,Norway
6098,Male,35-44,Finland
6099_cust,Other,18-24,Denmark
6100,Female,25-34,Sweden
6101,Female,18-24,Sweden
6102,Other,35-44,Sweden
6103_cust,Other,45-54,Denmark
6104_cust,Other,35-44,Norway
6105,Other,45-54,Finland
6106,Male,18-24,Sweden
6107,Other,25-34,Sweden
6108,Other,18-24,Norway
6109,Male,55-65,Denmark
6110,Female,55-65,Denmark
6111,Male,18-24,Norway
6112,Male,25-34,Denmark
6113_cust,Female,35-44,Finland
6114_cust,Female,35-44,Norway
6115,Other,55-65,Norge
6116_cust,Female,55-65,Sweden
6117_cust,Female,18-24,Denmark
6118,Female,55-65,Norway
6119,Male,35-44,Sweden
6120_cust,Other,55-65,Sweden
6121,Female,25-34,Finland
6122,Other,55-65,Sweden
6123,Male,55-65,Finland
6124,Male,55-65,Sweden
6125_cust,Other,35-44,Denmark
6126,Male,18-24,Norway
6127,Female,25-34,Sweden
6128,Male,18-24,Denmark
6129,Other,18-24,Norway
6130,Other,45-54,Denmark
6131,Other,25-34,Norway
6132_cust,Female,55-65,Sweden
6133,Female,55-65,Denmark
6134,Other,18-24,Norway
6135,Other,45-54,Sweden
6136_cust,Male,35-44,Denmark
6137,Other,35-44,Sweden
6138_cust,Female,25-34,Norway
6139_cust,Male,18-24,Finland
6140,Male,45-54,Norway
6141_cust,Other,25-34,Finland
6142_cust,Other,35-44,Denmark
6143_cust,Female,45-54,Norway
6144,Female,35-44,Sweden
6145,Female,35-44,Denmark
6146,Other,25-34,Sweden
6147,Male,18-24,Denmark
6148_cust,Other,35-44,Denmark
6149,Male,18-24,Norway
6150_cust,Other,25-34,Finland
6151,Other,55-65,Sweden
6152,Female,18-24,Denmark
6153,Female,25-34,Sweden
6154,Female,55-65,Finland
6155,Male,25-34,Sweden
6156_cust,Male,25-34,Norway
6157,Other,35-44,Finland
6158,Other,55-65,Denmark
6159,Female,18-24,Finland
6160,Male,18-24,Sweden
6161,Other,18-24,Denmark
6162_cust,Female,55-65,Norway
6163,Male,55-65,Sweden
6164_cust,Female,25-34,Sweden
6165_cust,Male,18-24,Sweden
6166,Female,25-34,Sweden
6167,Female,18-24,Norway
6168_cust,Other,25-34,Sweden
6169,Other,55-65,Denmark
6170,Other,18-24,Norway
6171_cust,Female,18-24,Norway
6172,Female,45-54,Norway
6173_cust,Female,55-65,Finland
6174,Other,35-44,Sweden
6175,Male,25-34,Finland
6176_cust,Male,35-44,Finland
6177,Female,25-34,Sweden
6178,Female,35-44,Sweden
6179,Male,45-54,Finland
6180_cust,Other,55-65,Denmark
6181,Other,18-24,Norway
6182,Male,18-24,Norway
6183_cust,Other,35-44,Norge
6184,Other,18-24,Norway
6185,Female,18-24,Sweden
6186,Other,25-34,Sweden
6187_cust,Female,18-24,Norway
6188_cust,Male,25-34,Norway
6189_cust,Other,25-34,Finland
6190,Male,18-24,Sweden
6191,Female,35-44,Finland
6192_cust,Male,45-54,Norway
6193,Female,18-24,Sweden
6194,Male,18-24,Denmark
6195,Female,45-54,Sweden
6196,Male,25-34,Norway
6197_cust,Male,45-54,Sweden
6198,Female,25-34,Finland
6199,Male,45-54,Sweden
6200,Male,18-24,Sweden
6201,Female,18-24,Finland
6202,Other,25-34,Finland
6203,Other,18-24,Finland
6204_cust,Female,18-24,Finland
6205_cust,Other,35-44,Sweden
6206_cust,Male,18-24,Sweden
6207_cust,Male,45-54,Sweden
6208_cust,Female,45-54,Finland
6209,Other,35-44,Sweden
6210,Other,18-24,Denmark
6211,Other,18-24,Finland
6212,Male,18-24,Denmark
6213,Other,18-24,Finland
6214_cust,Other,35-44,Sweden
6215_cust,Female,25-34,Norway
6216,Other,35-44,Sweden
6217,Female,35-44,Denmark
6218,Male,18-24,Finland
6219,Other,45-54,Norge
6220,Other,18-24,Norway
6221,Female,45-54,Sweden
6222,Female,25-34,Denmark
6223_cust,Female,45-54,Denmark
6224,Male,55-65,Denmark
6225,Other,18-24,Sweden
6226,Female,45-54,Sweden
6227,Male,18-24,Sweden
6228_cust,Other,45-54,Norway
6229_cust,Other,45-54,Sweden
6230,Other,25-34,Finland
6231_cust,Other,55-65,Finland
6232_cust,Female,45-54,Finland
6233,Other,45-54,Denmark
6234,Male,45-54,Finland
6235,Male,55-65,Sweden
6236_cust,Other,25-34,Norway
6237,Female,25-34,Sweden
6238,Female,45-54,Norway
6239_cust,Other,35-44,Denmark
6240,Female,18-24,Norway
6241_cust,Female,25-34,Denmark
6242,Other,45-54,Denmark
6243_cust,Other,45-54,Finland
6244,Other,35-44,Finland
6245,Male,35-44,Sweden
6246,Other,45-54,Denmark
6247,Male,35-44,Finland
6248,Other,18-24,Sweden
6249,Female,18-24,Finland
6250_cust,Female,25-34,Sweden
6251,Female,45-54,Finland
6252,Male,18-24,Denmark
6253,Other,18-24,Norway
6254_cust,Female,25-34,Sweden
6255,Female,18-24,Norway
6256_cust,Female,35-44,Sweden
6257,Female,35-44,Norway
6258,Other,35-44,Norway
6259,Male,45-54,Norway
6260,Female,45-54,Sweden
6261,Other,55-65,Sweden
6262,Other,25-34,Denmark
6263,Other,35-44,Sweden
6264_cust,Other,35-44,Norway
6265,Other,45-54,Finland
6266,Other,55-65,Denmark
6267,Other,55-65,Denmark
6268,Female,25-34,Finland
6269,Other,35-44,Sweden
6270_cust,Female,55-65,Norway
6271,Female,25-34,Sweden
6272,Other,35-44,Finland
6273,Other,18-24,Sweden
6274,Other,18-24,Norway
6275,Other,55-65,Denmark
6276,Male,55-65,Sweden
6277,Other,25-34,Sweden
6278_cust,Other,55-65,Sweden
6279,Female,25-34,Finland
6280,Other,55-65,Norway
6281,Male,35-44,Norway
6282,Male,55-65,Finland
6283,Male,18-24,Sweden
6284_cust,Female,18-24,Finland
6285,Female,25-34,Sweden
6286,Male,18-24,Finland
6287,Male,18-24,Norway
6288,Other,18-24,Denmark
6289,Male,55-65,Sweden
6290_cust,Female,25-34,Sweden
6291,Male,25-34,Sweden
6292_cust,Male,45-54,Sweden
6293_cust,Other,45-54,Denmark
6294,Female,25-34,Finland
6295,Male,45-54,Finland
6296,Female,45-54,Sweden
6297,Female,55-65,Sweden
6298,Female,45-54,Sweden
6299_cust,Other,55-65,Sweden
6300,Male,55-65,Sweden
6301_cust,Male,45-54,Sweden
6302,Female,45-54,Denmark
6303_cust,Other,55-65,Sweden
6304,Other,18-24,Denmark
6305,Other,45-54,Sweden
6306,Male,25-34,Norway
6307_cust,Female,55-65,Denmark
6308,Other,35-44,Denmark
6309,Male,55-65,Denmark
6310_cust,Male,25-34,Finland
6311_cust,Male,55-65,Sweden
6312_cust,Other,55-65,Finland
6313,Other,35-44,Sweden
6314_cust,Other,18-24,Sweden
6315,Male,55-65,Sweden
6316,Male,45-54,Finland
6317,Female,18-24,Sweden
6318,Female,45-54,Denmark
6319,Female,18-24,Denmark
6320,Male,45-54,Denmark
6321,Other,18-24,Sweden
6322_cust,Female,25-34,Norway
6323,Other,35-44,Denmark
6324_cust,Female,35-44,Sweden
6325,Female,35-44,Norway
6326,Other,18-24,Norway
6327,Female,18-24,Sweden
6328,Female,25-34,Norge
6329_cust,Other,35-44,Finland
6330_cust,Other,45-54,Denmark
6331_cust,Other,25-34,Norway
6332,Female,45-54,Denmark
6333_cust,Male,35-44,Finland
6334,Other,55-65,Norway
6335_cust,Male,18-24,Finland
6336,Other,25-34,Sweden
6337,Male,45-54,Finland
6338,Male,45-54,Norway
6339,Male,18-24,Sweden
6340,Male,25-34,Denmark
6341,Female,55-65,Sweden
6342,Other,35-44,Norway
6343_cust,Other,18-24,Norway
6344,Male,25-34,Sweden
6345_cust,Female,55-65,Denmark
6346,Female,25-34,Finland
6347_cust,Other,25-34,Sweden
6348,Other,18-24,Finland
6349,Male,25-34,Sweden
6350,Male,35-44,Norway
6351,Other,45-54,Finland
6352,Female,25-34,Sweden
6353_cust,Other,18-24,Sweden
6354,Other,45-54,Sverige
6355_cust,Other,25-34,Finland
6356_cust,Other,18-24,Sweden
6357,Female,18-24,Finland
6358,Other,35-44,Finland
6359,Other,18-24,Denmark
6360,Female,25-34,Denmark
6361,Other,25-34,Sweden
6362_cust,Other,45-54,Sweden
6363,Other,18-24,Sweden
6364,Female,25-34,Sweden
6365,Other,35-44,Denmark
6366,Female,55-65,Sweden
6367_cust,Other,25-34,Sweden
6368,Female,55-65,Sweden
6369,Other,55-65,Sweden
6370_cust,f,35-44,Sweden
6371,Male,55-65,Finland
6372_cust,Male,45-54,Sweden
6373,Male,25-34,Sweden
6374,Male,18-24,Norge
6375,Female,35-44,Norway
6376_cust,Female,18-24,Sweden
6377,Male,25-34,Norway
6378_cust,Female,25-34,Denmark
6379,Other,45-54,Sweden
6380_cust,Other,18-24,Sweden
6381,Female,45-54,Finland
6382_cust,Other,45-54,Sweden
6383_cust,Other,18-24,Sweden
6384,Female,18-24,Sweden
6385,Other,25-34,Norway
6386,m,35-44,Sweden
6387,Other,45-54,Sweden
6388,Male,25-34,Denmark
6389,Other,45-54,Denmark
6390,Other,18-24,Norway
6391,Male,35-44,Norway
6392,Other,25-34,Sweden
6393,Male,45-54,Sweden
6394,Male,18-24,Sweden
6395,Other,18-24,Norway
6396,Other,18-24,Denmark
6397_cust,Female,18-24,Denmark
6398,Other,18-24,Denmark
6399_cust,Other,25-34,Sweden
6400,Female,18-24,Sweden
6401,Other,45-54,Norge
6402_cust,Male,18-24,Denmark
6403_cust,Other,35-44,Norway
6404,Other,25-34,Finland
6405,m,45-54,Denmark
6406,Female,35-44,Norway
6407,Female,45-54,Finland
6408,Other,35-44,Denmark
6409,Other,18-24,Norway
6410_cust,Female,25-34,Norge
6411,Male,55-65,Sweden
6412,Female,18-24,Sweden
6413,Female,18-24,Sweden
6414,Other,25-34,Denmark
6415,Other,18-24,Denmark
6416_cust,Female,25-34,Finland
6417,Female,18-24,Denmark
6418_cust,m,25-34,Norway
6419_cust,Male,55-65,Finland
6420,Female,45-54,Sweden
6421,Other,55-65,Sweden
6422_cust,Female,18-24,Sweden
6423_cust,Male,25-34,Sweden
6424_cust,Male,18-24,Sweden
6425,Female,45-54,Norway
6426,Female,45-54,Sweden
6427_cust,Other,25-34,Sweden
6428_cust,Other,18-24,Sweden
6429,Other,45-54,Sweden
6430_cust,Male,18-24,Sweden
6431,Male,45-54,Denmark
6432_cust,Other,25-34,Finland
6433_cust,Male,35-44,Norway
6434,Male,45-54,Finland
6435_cust,Male,18-24,Denmark
6436_cust,Other,35-44,Norway
6437_cust,Other,35-44,Sweden
6438,Other,45-54,Norway
6439_cust,Other,45-54,Norway
6440,Female,45-54,Norway
6441,Other,45-54,Norway
6442,Other,45-54,Finland
6443,Other,45-54,Denmark
6444_cust,Female,18-24,Sweden
6445,Female,18-24,Finland
6446_cust,Other,55-65,Denmark
6447,Other,25-34,Norway
6448,Other,35-44,Denmark
6449,Other,35-44,Sweden
6450_cust,Male,45-54,Sweden
6451,Male,18-24,Norway
